nu_ano_avaliacao,co_uf,co_municipio,tp_dependencia,id_aluno,id_escola,sg_uf,no_municipio,vl_proficiencia_lp,in_alfabetizado,in_presenca_lp,status_alfabetizacao,status_presenca_lp,tp_dependencia_desc,total_alunos,alunos_com_classificacao,media_proficiencia_lp,percentual_alfabetizados,percentual_nao_alfabetizados,total_alunos_ano_anterior,media_proficiencia_ano_anterior,percentual_alfabetizados_ano_anterior,percentual_nao_alfabetizados_ano_anterior,variacao_media_proficiencia,variacao_pontos_percentuais_alfabetizados,variacao_pontos_percentuais_nao_alfabetizados,variacao_total_alunos_percentual,tx_alfabetizacao_escola,vol_alunos_escola,in_alfabetizado_real,in_alfabetizado_pred,score_prob,cluster_risco
2024,35,3530300,3,35098202,60027698.0,SP,Mirassol,839.1520726,1,1,Alfabetizado,Presente,Municipal,489,489,754.01,61.35,38.65,,,,,,,,,0.6373626373626373,172,1,0,49.61,Medio
2024,35,3551009,3,35201048,60028318.0,SP,São Vicente,773.4216847,1,1,Alfabetizado,Presente,Municipal,2988,2988,739.12,48.39,51.61,,,,,,,,,0.42436974789915966,228,1,0,27.74,Alto
2024,52,5219357,3,52027953,60040971.0,GO,Santa Isabel,763.49,1,1,Alfabetizado,Presente,Municipal,36,36,763.67,77.78,22.22,,,,,,,,,0.6964285714285714,46,1,1,67.19,Medio
2025,53,5300108,2,53003418,60043472.0,DF,Brasília,763.3807318,1,1,Alfabetizado,Presente,Estadual,23797,23797,747.64,65.13,34.87,22111.0,743.31,59.43,40.57,4.33,5.7,-5.7,7.63,0.7,60,1,1,56.88,Medio
2024,26,2611606,3,26052413,60012819.0,PE,Recife,770.21,1,1,Alfabetizado,Presente,Municipal,9859,9859,740.83,54.43,45.57,,,,,,,,,0.4585987261146497,147,1,0,31.1,Alto
2025,21,2112407,3,21169741,60005169.0,MA,Turiaçu,744.5324371,1,1,Alfabetizado,Presente,Municipal,306,306,781.1,88.89,11.11,294.0,751.39,64.97,35.03,29.71,23.92,-23.92,4.08,0.7653061224489796,88,1,1,78.32,Baixo
2024,35,3513009,3,35252037,60027777.0,SP,Cotia,672.5827629,0,1,Não Alfabetizado,Presente,Municipal,2899,2899,738.45,49.47,50.53,,,,,,,,,0.5693950177935944,271,0,0,40.44,Alto
2024,35,3550308,2,35441153,60031544.0,SP,São Paulo,682.1245273,0,1,Não Alfabetizado,Presente,Estadual,52622,52622,756.06,63.04,36.96,,,,,,,,,0.6172839506172839,233,0,0,47.24,Medio
2025,21,2111573,3,21262593,60005933.0,MA,São Pedro dos Crentes,832.1615265,1,1,Alfabetizado,Presente,Municipal,69,69,747.63,56.52,43.48,72.0,749.68,59.72,40.28,-2.05,-3.2,3.2,-4.17,0.6938775510204082,186,1,0,55.91,Medio
2025,26,2607208,3,26172695,60013318.0,PE,Ipojuca,719.7900641,0,1,Não Alfabetizado,Presente,Municipal,1284,1284,748.63,59.81,40.19,1323.0,754.45,64.47,35.53,-5.82,-4.66,4.66,-2.95,0.645,190,0,0,47.56,Medio
2024,35,3542503,3,35027110,60028592.0,SP,Reginópolis,782.4539118,1,1,Alfabetizado,Presente,Municipal,71,71,788.79,84.51,15.49,,,,,,,,,0.7956204379562044,127,1,1,69.81,Medio
2025,11,1100205,3,11063286,60000240.0,RO,Porto Velho,714.8475281,0,1,Não Alfabetizado,Presente,Municipal,5075,5075,747.81,62.4,37.6,5154.0,734.1,51.14,48.86,13.71,11.26,-11.26,-1.53,0.5766423357664233,127,0,0,45.23,Medio
2024,33,3301009,3,33017361,60023218.0,RJ,Campos dos Goytacazes,674.29,0,1,Não Alfabetizado,Presente,Municipal,3890,3890,722.83,39.07,60.93,,,,,,,,,0.5151515151515151,89,0,0,36.83,Alto
2025,53,5300108,2,53003685,60043481.0,DF,Brasília,785.2019393,1,1,Alfabetizado,Presente,Estadual,23797,23797,747.64,65.13,34.87,22111.0,743.31,59.43,40.57,4.33,5.7,-5.7,7.63,0.8472222222222222,62,1,1,73.71,Baixo
2024,23,2307304,3,23021068,60008807.0,CE,Juazeiro do Norte,687.15,0,1,Não Alfabetizado,Presente,Municipal,2361,2361,750.61,59.59,40.41,,,,,,,,,0.5258215962441315,203,0,0,39.4,Alto
2025,41,4106902,3,41144136,60034610.0,PR,Curitiba,800.4212054,1,1,Alfabetizado,Presente,Municipal,12932,12932,759.59,74.19,25.81,12923.0,750.31,66.18,33.82,9.28,8.01,-8.01,0.07,0.660377358490566,149,1,1,57.93,Medio
2025,23,2312700,3,23188310,60008976.0,CE,Senador Pompeu,842.0812169,1,1,Alfabetizado,Presente,Municipal,190,190,832.11,100.0,0.0,191.0,826.91,98.43,1.57,5.2,1.57,-1.57,-0.52,0.9264705882352942,58,1,1,98.82,Baixo
2025,31,3170206,2,31129351,60021008.0,MG,Uberlândia,769.9035508,1,1,Alfabetizado,Presente,Estadual,1532,1532,758.81,72.72,27.28,1512.0,757.78,71.3,28.7,1.03,1.42,-1.42,1.32,0.7037037037037037,125,1,1,61.81,Medio
2024,13,1301902,3,13012063,60000954.0,AM,Itacoatiara,722.93,0,1,Não Alfabetizado,Presente,Municipal,897,897,726.69,43.26,56.74,,,,,,,,,0.41284403669724773,99,0,0,24.89,Alto
2025,29,2933307,3,29381842,60017468.0,BA,Vitória da Conquista,684.4685157,0,1,Não Alfabetizado,Presente,Municipal,3039,3039,744.72,62.19,37.81,2826.0,732.58,42.75,57.25,12.14,19.44,-19.44,7.54,0.5751633986928104,143,0,0,51.7,Medio
2024,21,2111805,3,21030358,60005127.0,MA,Sítio Novo,749.06,1,1,Alfabetizado,Presente,Municipal,250,250,740.52,54.0,46.0,,,,,,,,,0.8068181818181818,78,1,1,71.72,Baixo
2025,42,4206504,3,42079181,60036646.0,SC,Guaramirim,774.8899376,1,1,Alfabetizado,Presente,Municipal,658,658,755.34,69.0,31.0,488.0,752.98,65.16,34.84,2.36,3.84,-3.84,34.84,0.7432432432432432,64,1,1,65.04,Medio
2025,35,3550308,3,35436864,60031774.0,SP,São Paulo,602.8403,0,1,Não Alfabetizado,Presente,Municipal,45120,45120,737.27,53.28,46.72,41751.0,739.28,48.47,51.53,-2.01,4.81,-4.81,8.07,0.47549019607843135,194,0,0,34.41,Alto
2025,52,5217609,3,52137153,60043037.0,GO,Planaltina,810.4459173,1,1,Alfabetizado,Presente,Municipal,1485,1485,770.6,82.29,17.71,1543.0,762.51,75.24,24.76,8.09,7.05,-7.05,-3.76,0.6612903225806451,52,1,1,65.73,Medio
2025,33,3304904,3,33036333,60025952.0,RJ,São Gonçalo,742.7399916,0,1,Não Alfabetizado,Presente,Municipal,3924,3924,732.66,46.66,53.34,4415.0,727.76,43.78,56.22,4.9,2.88,-2.88,-11.12,0.7541666666666667,230,0,0,54.91,Medio
2025,13,1302603,2,13011415,60000908.0,AM,Manaus,789.2396317,1,1,Alfabetizado,Presente,Estadual,4417,4417,745.08,61.1,38.9,4459.0,740.75,56.9,43.1,4.33,4.2,-4.2,-0.94,0.5619834710743802,111,1,0,44.24,Alto
2024,32,3202405,3,32011245,60022968.0,ES,Guarapari,778.33,1,1,Alfabetizado,Presente,Municipal,1503,1503,761.29,76.51,23.49,,,,,,,,,0.7549019607843137,92,1,1,66.63,Medio
2025,31,3146008,3,31168381,60019700.0,MG,Ouro Fino,734.3034648,0,1,Não Alfabetizado,Presente,Municipal,266,266,766.15,76.69,23.31,220.0,774.0,85.0,15.0,-7.85,-8.31,8.31,20.91,0.708029197080292,127,0,1,67.38,Medio
2024,52,5204904,3,52054870,60040937.0,GO,Campos Belos,835.5,1,1,Alfabetizado,Presente,Municipal,222,222,767.26,76.58,23.42,,,,,,,,,0.6992481203007519,123,1,1,63.65,Medio
2024,31,3168002,3,31197461,60019289.0,MG,Taiobeiras,764.83,1,1,Alfabetizado,Presente,Municipal,358,358,776.48,86.59,13.41,,,,,,,,,0.7704918032786885,51,1,1,69.04,Medio
2024,35,3529401,2,35289704,60026096.0,SP,Mauá,838.5557152,1,1,Alfabetizado,Presente,Estadual,3746,3746,768.7,73.95,26.05,,,,,,,,,0.5245901639344263,173,1,0,38.59,Alto
2024,35,3550308,3,35420414,60031031.0,SP,São Paulo,758.1850151,1,1,Alfabetizado,Presente,Municipal,41751,41751,739.28,48.47,51.53,,,,,,,,,0.6927374301675978,169,1,0,54.65,Medio
2024,26,2610707,3,26031173,60012422.0,PE,Paulista,818.51,1,1,Alfabetizado,Presente,Municipal,2007,2007,741.07,55.56,44.44,,,,,,,,,0.6956521739130435,59,1,1,56.16,Medio
2024,41,4104659,3,41117582,60032503.0,PR,Carambeí,632.35,0,1,Não Alfabetizado,Presente,Municipal,314,314,756.54,69.75,30.25,,,,,,,,,0.684931506849315,136,0,1,58.89,Medio
2024,29,2923209,3,29163847,60016228.0,BA,Oliveira dos Brejinhos,692.67,0,1,Não Alfabetizado,Presente,Municipal,196,196,728.63,39.29,60.71,,,,,,,,,0.4067796610169492,49,0,0,22.19,Alto
2024,41,4114203,3,41014043,60032067.0,PR,Mandaguari,805.95,1,1,Alfabetizado,Presente,Municipal,410,410,768.04,81.71,18.29,,,,,,,,,0.7927927927927928,212,1,1,69.5,Medio
2025,17,1714203,3,17033520,60004538.0,TO,Natividade,728.5465414,0,1,Não Alfabetizado,Presente,Municipal,99,99,751.39,74.75,25.25,104.0,740.67,44.23,55.77,10.72,30.52,-30.52,-4.81,0.6410256410256411,107,0,1,60.46,Medio
2025,29,2906006,3,29446285,60018237.0,BA,Campo Formoso,772.6179094,1,1,Alfabetizado,Presente,Municipal,672,672,740.74,59.82,40.18,619.0,729.13,39.1,60.9,11.61,20.72,-20.72,8.56,0.5764705882352941,75,1,0,47.37,Medio
2025,42,4204004,3,42014248,60037072.0,SC,Catanduvas,752.6010583,1,1,Alfabetizado,Presente,Municipal,133,133,768.27,81.2,18.8,142.0,767.03,73.94,26.06,1.24,7.26,-7.26,-6.34,0.43859649122807015,47,1,0,54.54,Medio
2025,41,4115200,3,41256322,60033091.0,PR,Maringá,813.8637808,1,1,Alfabetizado,Presente,Municipal,3571,3571,775.04,84.99,15.01,3279.0,763.47,78.71,21.29,11.57,6.28,-6.28,8.91,0.8658536585365854,154,1,1,83.99,Baixo
2025,23,2301109,3,23146787,60009551.0,CE,Aracati,708.3563716,0,1,Não Alfabetizado,Presente,Municipal,773,773,789.24,86.8,13.2,848.0,810.31,91.16,8.84,-21.07,-4.36,4.36,-8.84,0.6779661016949152,49,0,1,69.64,Medio
2024,35,3545803,3,35004338,60025913.0,SP,Santa Bárbara d'Oeste,792.7973069,1,1,Alfabetizado,Presente,Municipal,1315,1315,757.79,64.11,35.89,,,,,,,,,0.4857142857142857,60,1,0,34.77,Alto
2024,21,2110658,3,21053129,60005546.0,MA,São Domingos do Azeitão,745.8,1,1,Alfabetizado,Presente,Municipal,116,116,717.2,37.07,62.93,,,,,,,,,0.5102040816326531,39,1,0,38.03,Alto
2025,29,2909505,3,29159475,60018545.0,BA,Cravolândia,763.1211942,1,1,Alfabetizado,Presente,Municipal,68,68,751.92,77.94,22.06,55.0,725.04,34.55,65.45,26.88,43.39,-43.39,23.64,0.7373737373737373,89,1,1,61.7,Medio
2025,43,4305173,2,43097134,60038066.0,RS,Cerro Grande do Sul,717.8452932,0,1,Não Alfabetizado,Presente,Estadual,34,34,725.92,38.24,61.76,29.0,731.42,44.83,55.17,-5.5,-6.59,6.59,17.24,0.3333333333333333,77,0,0,23.14,Alto
2024,43,4315602,2,43070411,60038193.0,RS,Rio Grande,716.4651679,0,1,Não Alfabetizado,Presente,Estadual,340,340,735.79,44.41,55.59,,,,,,,,,0.5555555555555556,44,0,0,40.51,Alto
2024,31,3112307,2,31043748,60018421.0,MG,Capelinha,803.5,1,1,Alfabetizado,Presente,Estadual,281,281,770.5,83.63,16.37,,,,,,,,,0.8142857142857143,60,1,1,76.69,Baixo
2025,23,2303709,3,23009798,60008539.0,CE,Caucaia,778.9886787,1,1,Alfabetizado,Presente,Municipal,3471,3471,745.35,57.76,42.24,3635.0,765.51,69.13,30.87,-20.16,-11.37,11.37,-4.51,0.6956521739130435,197,1,0,54.74,Medio
2025,52,5201405,3,52041907,60043004.0,GO,Aparecida de Goiânia,754.5968903,1,1,Alfabetizado,Presente,Municipal,5484,5484,764.47,75.16,24.84,5449.0,755.34,69.35,30.65,9.13,5.81,-5.81,0.64,0.7473684210526316,85,1,1,67.06,Medio
2025,31,3121605,2,31040970,60019339.0,MG,Diamantina,782.0093505,1,1,Alfabetizado,Presente,Estadual,302,302,766.25,74.83,25.17,297.0,763.56,73.4,26.6,2.69,1.43,-1.43,1.68,0.8947368421052632,66,1,1,91.86,Baixo
2024,35,3502903,3,35228952,60028918.0,SP,Araçoiaba da Serra,778.6405952,1,1,Alfabetizado,Presente,Municipal,374,374,748.07,56.42,43.58,,,,,,,,,0.6842105263157895,123,1,1,56.98,Medio
2024,33,3300100,3,33000426,60023730.0,RJ,Angra dos Reis,654.29,0,1,Não Alfabetizado,Presente,Municipal,1777,1777,744.02,60.89,39.11,,,,,,,,,0.5897435897435898,68,0,0,43.2,Alto
2024,26,2600302,3,26000090,60011982.0,PE,Agrestina,787.76,1,1,Alfabetizado,Presente,Municipal,230,230,749.4,63.91,36.09,,,,,,,,,0.6770833333333334,86,1,0,53.21,Medio
2024,41,4108304,3,41016495,60032788.0,PR,Foz do Iguaçu,772.18,1,1,Alfabetizado,Presente,Municipal,3084,3084,757.04,72.31,27.69,,,,,,,,,0.5840336134453782,228,1,0,44.06,Alto
2025,33,3303906,3,33133816,60026219.0,RJ,Petrópolis,828.8256335,1,1,Alfabetizado,Presente,Municipal,2143,2143,751.41,68.18,31.82,2256.0,746.39,65.34,34.66,5.02,2.84,-2.84,-5.01,0.504424778761062,103,1,0,42.11,Alto
2025,32,3205200,3,32014041,60023585.0,ES,Vila Velha,764.4121056,1,1,Alfabetizado,Presente,Municipal,4331,4331,774.92,80.21,19.79,4241.0,757.06,68.38,31.62,17.86,11.83,-11.83,2.12,0.6593406593406593,172,1,1,62.77,Medio
2025,31,3168507,3,31102951,60020606.0,MG,Teixeiras,736.7515889,0,1,Não Alfabetizado,Presente,Municipal,92,92,763.47,70.65,29.35,72.0,757.9,76.39,23.61,5.57,-5.74,5.74,27.78,0.7567567567567568,138,0,1,67.26,Medio
2025,31,3106200,2,31177842,60018943.0,MG,Belo Horizonte,754.8652657,1,1,Alfabetizado,Presente,Estadual,4824,4824,761.91,74.44,25.56,4736.0,760.12,74.37,25.63,1.79,0.07,-0.07,1.86,0.7209302325581395,76,1,1,65.36,Medio
2025,26,2603702,3,26043914,60013673.0,PE,Canhotinho,717.1382608,0,1,Não Alfabetizado,Presente,Municipal,236,236,752.69,60.59,39.41,226.0,747.39,65.49,34.51,5.3,-4.9,4.9,4.42,0.4,75,0,0,29.0,Alto
2025,22,2210631,3,22019294,60007494.0,PI,Sebastião Leal,791.5658358,1,1,Alfabetizado,Presente,Municipal,62,62,809.9,96.77,3.23,52.0,780.55,76.92,23.08,29.35,19.85,-19.85,19.23,0.8846153846153846,42,1,1,95.68,Baixo
2024,35,3509502,2,35041710,60026329.0,SP,Campinas,787.5478172,1,1,Alfabetizado,Presente,Estadual,7063,7063,768.66,72.58,27.42,,,,,,,,,0.7807017543859649,104,1,1,69.08,Medio
2025,29,2917904,3,29316263,60018304.0,BA,Jandaíra,767.4269815,1,1,Alfabetizado,Presente,Municipal,149,149,722.31,38.93,61.07,97.0,729.88,36.08,63.92,-7.57,2.85,-2.85,53.61,0.6162790697674418,162,1,0,35.94,Alto
2025,35,3535903,3,35095450,60028237.0,SP,Paranapuã,824.87305,1,1,Alfabetizado,Presente,Municipal,57,57,761.64,75.44,24.56,58.0,772.84,82.76,17.24,-11.2,-7.32,7.32,-1.72,0.6736842105263158,85,1,1,60.94,Medio
2024,23,2303907,3,23018712,60007279.0,CE,Chaval,797.84,1,1,Alfabetizado,Presente,Municipal,153,153,802.34,91.5,8.5,,,,,,,,,0.7541899441340782,169,1,1,67.83,Medio
2025,33,3304144,3,33030182,60025317.0,RJ,Queimados,761.2154865,1,1,Alfabetizado,Presente,Municipal,1304,1304,726.04,42.71,57.29,1260.0,719.52,38.1,61.9,6.52,4.61,-4.61,3.49,0.5594405594405595,133,1,0,37.53,Alto
2024,21,2105302,3,21027174,60004933.0,MA,Imperatriz,744.71,1,1,Alfabetizado,Presente,Municipal,2612,2612,740.27,54.63,45.37,,,,,,,,,0.453125,118,1,0,30.52,Alto
2025,52,5221601,3,52692081,60042748.0,GO,Uruaçu,793.1428236,1,1,Alfabetizado,Presente,Municipal,331,331,768.31,78.85,21.15,305.0,761.08,77.05,22.95,7.23,1.8,-1.8,8.52,0.7936507936507936,53,1,1,76.06,Baixo
2024,43,4315701,2,43072147,60038225.0,RS,Rio Pardo,768.5876056,1,1,Alfabetizado,Presente,Estadual,239,239,750.62,60.67,39.33,,,,,,,,,0.6615384615384615,55,1,0,50.66,Medio
2025,17,1711902,3,17024552,60004534.0,TO,Lagoa da Confusão,792.6425869,1,1,Alfabetizado,Presente,Municipal,186,186,741.79,59.68,40.32,177.0,729.44,35.59,64.41,12.35,24.09,-24.09,5.08,0.5341614906832298,151,1,0,45.48,Medio
2025,35,3556503,3,35107892,60031744.0,SP,Várzea Paulista,772.1552,1,1,Alfabetizado,Presente,Municipal,1173,1173,739.96,55.41,44.59,1188.0,743.07,53.2,46.8,-3.11,2.21,-2.21,-1.26,0.40540540540540543,175,1,0,26.37,Alto
2024,26,2610608,3,26020975,60012831.0,PE,Paudalho,779.84,1,1,Alfabetizado,Presente,Municipal,518,518,751.1,65.83,34.17,,,,,,,,,0.5855263157894737,142,1,0,44.18,Alto
2024,42,4209102,3,42049225,60036307.0,SC,Joinville,698.81,0,1,Não Alfabetizado,Presente,Municipal,4689,4689,757.07,69.44,30.56,,,,,,,,,0.5555555555555556,152,0,0,41.31,Alto
2024,51,5107958,3,51049570,60040674.0,MT,Tangará da Serra,691.15,0,1,Não Alfabetizado,Presente,Municipal,1185,1185,750.36,59.24,40.76,,,,,,,,,0.5352112676056338,132,0,0,40.78,Alto
2024,25,2511202,3,25008922,60011139.0,PB,Pedras de Fogo,713.66,0,1,Não Alfabetizado,Presente,Municipal,376,376,742.56,48.94,51.06,,,,,,,,,0.7777777777777778,44,0,1,68.76,Medio
2025,13,1303106,2,13047819,60000946.0,AM,Nova Olinda do Norte,747.0688208,1,1,Alfabetizado,Presente,Estadual,94,94,763.89,76.6,23.4,102.0,734.74,48.04,51.96,29.15,28.56,-28.56,-7.84,0.45714285714285713,60,1,1,58.68,Medio
2024,15,1502202,3,15024168,60002223.0,PA,Capanema,697.42,0,1,Não Alfabetizado,Presente,Municipal,622,622,743.36,59.81,40.19,,,,,,,,,0.5365853658536586,72,0,0,38.82,Alto
2024,35,3515152,3,35115703,60025941.0,SP,Engenheiro Coelho,706.7464653,0,1,Não Alfabetizado,Presente,Municipal,181,181,737.76,48.07,51.93,,,,,,,,,0.5073529411764706,126,0,0,38.61,Alto
2024,31,3151800,2,31043090,60019629.0,MG,Poços de Caldas,724.98,0,1,Não Alfabetizado,Presente,Estadual,120,120,754.86,69.17,30.83,,,,,,,,,0.7307692307692307,68,0,1,64.18,Medio
2025,23,2314102,3,23093043,60007936.0,CE,Viçosa do Ceará,805.490369,1,1,Alfabetizado,Presente,Municipal,867,867,799.6,87.08,12.92,765.0,808.22,90.2,9.8,-8.62,-3.12,3.12,13.33,0.9156626506024096,73,1,1,96.59,Baixo
2025,52,5215603,3,52154909,60042505.0,GO,Padre Bernardo,805.8420695,1,1,Alfabetizado,Presente,Municipal,306,306,780.66,88.56,11.44,355.0,751.1,69.3,30.7,29.56,19.26,-19.26,-13.8,0.9166666666666666,50,1,1,95.86,Baixo
2024,35,3516408,3,35244018,60027212.0,SP,Franco da Rocha,646.6435695,0,1,Não Alfabetizado,Presente,Municipal,1658,1658,735.95,46.74,53.26,,,,,,,,,0.3963963963963964,212,0,0,25.36,Alto
2024,31,3143302,3,31076522,60021780.0,MG,Montes Claros,725.73,0,1,Não Alfabetizado,Presente,Municipal,2059,2059,761.17,75.76,24.24,,,,,,,,,0.7745664739884393,163,0,1,66.14,Medio
2024,29,2923357,3,29164328,60015107.0,BA,Ourolândia,666.56,0,1,Não Alfabetizado,Presente,Municipal,141,141,721.34,34.04,65.96,,,,,,,,,0.2803030303030303,122,0,0,17.63,Alto
2025,35,3550308,2,35358757,60026716.0,SP,São Paulo,746.14839,1,1,Alfabetizado,Presente,Estadual,50356,50356,744.04,60.81,39.19,52622.0,756.06,63.04,36.96,-12.02,-2.23,2.23,-4.31,0.6040268456375839,139,1,0,47.75,Medio
2025,41,4107652,3,41064034,60035003.0,PR,Fazenda Rio Grande,624.4340351,0,1,Não Alfabetizado,Presente,Municipal,2077,2077,753.67,68.03,31.97,1941.0,749.65,64.81,35.19,4.02,3.22,-3.22,7.01,0.7412587412587412,133,0,1,61.18,Medio
2025,17,1702109,3,17019419,60004583.0,TO,Araguaína,807.4111941,1,1,Alfabetizado,Presente,Municipal,2092,2092,739.6,55.74,44.26,1972.0,744.28,50.81,49.19,-4.68,4.93,-4.93,6.09,0.4731182795698925,83,1,0,33.04,Alto
2025,25,2510808,3,25125253,60011038.0,PB,Patos,781.3075592,1,1,Alfabetizado,Presente,Municipal,936,936,775.07,84.72,15.28,785.0,763.09,67.77,32.23,11.98,16.95,-16.95,19.24,0.5925925925925926,98,1,1,63.19,Medio
2025,32,3204906,3,32031700,60023309.0,ES,São Mateus,743.7573943,1,1,Alfabetizado,Presente,Municipal,1346,1346,764.65,73.92,26.08,1386.0,755.3,69.34,30.66,9.35,4.58,-4.58,-2.89,0.6666666666666666,26,1,1,61.31,Medio
2025,32,3202553,3,32045909,60023728.0,ES,Ibitirama,709.6982856,0,1,Não Alfabetizado,Presente,Municipal,180,180,775.68,82.78,17.22,149.0,769.04,79.87,20.13,6.64,2.91,-2.91,20.81,0.6346153846153846,42,0,1,70.43,Baixo
2025,17,1718204,3,17034589,60004512.0,TO,Porto Nacional,757.3275708,1,1,Alfabetizado,Presente,Municipal,829,829,739.88,59.47,40.53,713.0,734.71,44.32,55.68,5.17,15.15,-15.15,16.27,0.6811594202898551,59,1,0,53.69,Medio
2024,43,4300802,2,43030355,60036407.0,RS,Antônio Prado,751.1871792,1,1,Alfabetizado,Presente,Estadual,28,28,772.27,75.0,25.0,,,,,,,,,0.5161290322580645,21,1,0,37.8,Alto
2025,24,2408102,3,24013858,60010662.0,RN,Natal,762.3261508,1,1,Alfabetizado,Presente,Municipal,3013,3013,721.82,40.69,59.31,2780.0,724.56,33.99,66.01,-2.74,6.7,-6.7,8.38,0.3,120,1,0,17.61,Alto
2025,15,1502772,3,15078664,60003593.0,PA,Curionópolis,779.2675968,1,1,Alfabetizado,Presente,Municipal,310,310,766.75,79.35,20.65,271.0,755.88,73.43,26.57,10.87,5.92,-5.92,14.39,0.6493506493506493,144,1,1,63.13,Medio
2024,35,3505708,3,35234580,60028233.0,SP,Barueri,762.7019958,1,1,Alfabetizado,Presente,Municipal,4293,4293,761.77,68.32,31.68,,,,,,,,,0.8490566037735849,96,1,1,78.18,Baixo
2024,21,2108306,3,21057807,60004596.0,MA,Penalva,741.99,0,1,Não Alfabetizado,Presente,Municipal,382,382,754.21,63.61,36.39,,,,,,,,,0.4249084249084249,263,0,0,29.69,Alto
2025,31,3164704,3,31108109,60020678.0,MG,São Sebastião do Paraíso,786.3592705,1,1,Alfabetizado,Presente,Municipal,703,703,766.76,77.38,22.62,668.0,770.17,81.29,18.71,-3.41,-3.91,3.91,5.24,0.7377049180327869,112,1,1,68.94,Medio
2025,31,3126109,3,31090876,60021634.0,MG,Formiga,774.148096,1,1,Alfabetizado,Presente,Municipal,443,443,777.05,84.42,15.58,427.0,774.61,86.65,13.35,2.44,-2.23,2.23,3.75,0.7962962962962963,98,1,1,82.73,Baixo
2025,50,5003157,3,50162683,60041004.0,MS,Coronel Sapucaia,777.7308511,1,1,Alfabetizado,Presente,Municipal,341,341,770.37,87.68,12.32,341.0,746.9,61.88,38.12,23.47,25.8,-25.8,0.0,0.8044444444444444,215,1,1,78.2,Baixo
2025,22,2203271,3,22025574,60007420.0,PI,Curral Novo do Piauí,737.6631926,0,1,Não Alfabetizado,Presente,Municipal,55,55,770.98,78.18,21.82,73.0,738.05,47.95,52.05,32.93,30.23,-30.23,-24.66,0.810126582278481,69,0,1,78.04,Baixo
2025,52,5204508,3,52093752,60042639.0,GO,Caldas Novas,774.3212311,1,1,Alfabetizado,Presente,Municipal,1191,1191,755.29,69.1,30.9,1129.0,748.76,62.98,37.02,6.53,6.12,-6.12,5.49,0.6504065040650406,113,1,0,53.81,Medio
2025,13,1302603,3,13017199,60000802.0,AM,Manaus,707.1646947,0,1,Não Alfabetizado,Presente,Municipal,19893,19893,742.04,57.79,42.21,18666.0,735.04,50.78,49.22,7.0,7.01,-7.01,6.57,0.5045871559633027,99,0,0,40.97,Alto
2025,27,2703601,3,27026924,60014711.0,AL,Japaratinga,746.9003213,1,1,Alfabetizado,Presente,Municipal,151,151,733.04,45.7,54.3,98.0,708.07,23.47,76.53,24.97,22.23,-22.23,54.08,0.5333333333333333,35,1,0,44.62,Alto
2024,15,1506203,3,15066338,60002154.0,PA,Salinópolis,655.7,0,1,Não Alfabetizado,Presente,Municipal,525,525,735.37,50.86,49.14,,,,,,,,,0.5614035087719298,47,0,0,40.37,Alto
2025,41,4118204,3,41280482,60035060.0,PR,Paranaguá,767.302747,1,1,Alfabetizado,Presente,Municipal,1585,1585,759.21,73.44,26.56,1256.0,746.66,62.26,37.74,12.55,11.18,-11.18,26.19,0.6746987951807228,73,1,1,56.48,Medio
2024,42,4216602,3,42077302,60036232.0,SC,São José,726.7,0,1,Não Alfabetizado,Presente,Municipal,1302,1302,747.27,58.99,41.01,,,,,,,,,0.4329896907216495,87,0,0,30.08,Alto
2024,35,3507407,3,35220842,60027930.0,SP,Borborema,811.0257937,1,1,Alfabetizado,Presente,Municipal,46,46,773.21,71.74,28.26,,,,,,,,,0.7281553398058253,93,1,1,61.35,Medio
2024,33,3304557,3,33123141,60024481.0,RJ,Rio de Janeiro,736.02,0,1,Não Alfabetizado,Presente,Municipal,43340,43340,747.64,64.25,35.75,,,,,,,,,0.8074074074074075,125,0,1,74.19,Baixo
2025,29,2906873,3,29263018,60018036.0,BA,Capim Grosso,772.882976,1,1,Alfabetizado,Presente,Municipal,278,278,730.24,49.64,50.36,242.0,719.06,29.34,70.66,11.18,20.3,-20.3,14.88,0.6153846153846154,81,1,0,47.11,Medio
2025,29,2927408,3,29570281,60018851.0,BA,Salvador,707.2330062,0,1,Não Alfabetizado,Presente,Municipal,12264,12264,733.04,50.62,49.38,12112.0,725.82,36.75,63.25,7.22,13.87,-13.87,1.25,0.6666666666666666,47,0,0,54.69,Medio
2024,23,2304400,3,23065607,60009300.0,CE,Fortaleza,712.27,0,1,Não Alfabetizado,Presente,Municipal,17571,17571,773.09,74.78,25.22,,,,,,,,,0.8951612903225806,114,0,1,87.8,Baixo
2025,27,2700508,3,27026591,60014729.0,AL,Barra de Santo Antônio,720.2041073,0,1,Não Alfabetizado,Presente,Municipal,220,220,737.14,49.55,50.45,235.0,721.05,32.77,67.23,16.09,16.78,-16.78,-6.38,0.39864864864864863,138,0,0,30.68,Alto
2024,22,2211001,3,22007623,60006488.0,PI,Teresina,819.88,1,1,Alfabetizado,Presente,Municipal,6764,6764,751.13,57.57,42.43,,,,,,,,,0.5526315789473685,66,1,0,39.84,Alto
